user_id,signup_date,device,country,ab_variant
fb46f2c5,2026-01-16 00:00:00,iOS,DE,not_applicable
e73e2a75,2026-01-30 00:00:00,Android,GB,not_applicable
467aa77c,2026-03-25 00:00:00,Android,DE,treatment
14f5bacc,2026-01-02 00:00:00,iOS,DE,not_applicable
5cb8253d,2026-03-23 00:00:00,Web,US,treatment
7e7dfc4a,2026-02-18 00:00:00,iOS,DE,not_applicable
ff832c9c,2026-01-07 00:00:00,iOS,GB,not_applicable
dcd8a234,2026-02-09 00:00:00,iOS,GB,not_applicable
a1cccc9c,2026-03-09 00:00:00,iOS,GB,control
1469bb46,2026-03-11 00:00:00,Android,US,treatment
9dc9c12e,2026-02-11 00:00:00,Android,,not_applicable
2c78e796,2026-03-06 00:00:00,Android,FR,treatment
76c960c7,2026-01-20 00:00:00,iOS,FR,not_applicable
e5017935,2026-01-07 00:00:00,iOS,US,not_applicable
b28fc36e,2026-03-28 00:00:00,iOS,GB,treatment
b46a1cd3,2026-02-20 00:00:00,Web,US,not_applicable
444417ce,2026-02-27 00:00:00,Android,DE,not_applicable
85023649,2026-03-18 00:00:00,Android,US,treatment
cbe8db3f,2026-01-12 00:00:00,Android,US,not_applicable
b600f00b,2026-01-29 00:00:00,iOS,,not_applicable
51550637,2026-02-25 00:00:00,iOS,US,not_applicable
a66ee691,2026-02-07 00:00:00,Web,US,not_applicable
fae7f47a,2026-02-20 00:00:00,Android,US,not_applicable
ca0cde7d,2026-01-19 00:00:00,iOS,US,not_applicable
93625cd1,2026-01-17 00:00:00,iOS,GB,not_applicable
3646a8fc,2026-02-13 00:00:00,Android,GB,not_applicable
3f190b30,2026-01-11 00:00:00,Web,US,not_applicable
0ba11406,2026-03-02 00:00:00,Android,CA,treatment
c2718fa3,2026-01-07 00:00:00,Web,US,not_applicable
66a27847,2026-03-12 00:00:00,Android,IN,control
a84b2968,2026-01-11 00:00:00,iOS,IN,not_applicable
9bc7af18,2026-02-21 00:00:00,iOS,DE,not_applicable
91b19035,2026-03-06 00:00:00,Web,DE,control
61c2971f,2026-03-31 00:00:00,iOS,US,control
74db6a4b,2026-01-18 00:00:00,Web,GB,not_applicable
a55b1530,2026-03-03 00:00:00,iOS,DE,treatment
5c4c06c4,2026-03-04 00:00:00,Android,US,control
483f9bee,2026-03-15 00:00:00,iOS,US,control
8d0eaace,2026-03-20 00:00:00,Android,CA,treatment
1a4eb4e5,2026-03-09 00:00:00,Android,FR,control
1e5fb0b6,2026-01-10 00:00:00,Web,CA,not_applicable
542a227d,2026-02-04 00:00:00,iOS,DE,not_applicable
30b6aeb7,2026-02-25 00:00:00,iOS,CA,not_applicable
690c0f0c,2026-02-11 00:00:00,Android,US,not_applicable
8e45a389,2026-03-29 00:00:00,Web,US,treatment
291a354d,2026-01-12 00:00:00,Android,US,not_applicable
869485cb,2026-01-15 00:00:00,Web,US,not_applicable
d2d037b6,2026-03-27 00:00:00,iOS,US,control
853e4471,2026-02-16 00:00:00,iOS,US,not_applicable
786b7f28,2026-02-14 00:00:00,Android,GB,not_applicable
0d72e93e,2026-01-25 00:00:00,iOS,US,not_applicable
7069d16e,2026-02-11 00:00:00,Web,DE,not_applicable
a3ea3114,2026-02-14 00:00:00,Android,DE,not_applicable
3fae66bb,2026-03-18 00:00:00,iOS,US,treatment
6bfa02a7,2026-02-09 00:00:00,iOS,FR,not_applicable
eb3e0ff3,2026-01-22 00:00:00,,GB,not_applicable
97a8e8fc,2026-02-14 00:00:00,iOS,US,not_applicable
e50254b3,2026-03-20 00:00:00,iOS,CA,treatment
ccb1a2bd,2026-02-26 00:00:00,iOS,IN,not_applicable
913ea438,2026-03-21 00:00:00,iOS,IN,control
87ab10b0,2026-01-06 00:00:00,Android,FR,not_applicable
ada1aee5,2026-01-30 00:00:00,Android,CA,not_applicable
4ee2b87c,2026-01-26 00:00:00,Android,CA,not_applicable
9178d860,2026-03-29 00:00:00,Android,,control
5402bc42,2026-01-11 00:00:00,Android,FR,not_applicable
a6b827d5,2026-01-15 00:00:00,Web,US,not_applicable
eed6a910,2026-01-07 00:00:00,iOS,GB,not_applicable
e8ba052c,2026-02-01 00:00:00,Android,FR,not_applicable
c2ae2809,2026-03-21 00:00:00,iOS,CA,treatment
c9915829,2026-02-06 00:00:00,Android,US,not_applicable
324ffc22,2026-01-02 00:00:00,Android,FR,not_applicable
44d4727b,2026-02-13 00:00:00,iOS,CA,not_applicable
1e5bcc89,2026-03-30 00:00:00,Android,US,treatment
bfd274f5,2026-02-09 00:00:00,iOS,,not_applicable
f2b83698,2026-02-27 00:00:00,iOS,US,not_applicable
ba97b6d6,2026-03-02 00:00:00,iOS,DE,control
597b3207,2026-01-27 00:00:00,Android,CA,not_applicable
0c68e09c,2026-03-10 00:00:00,iOS,IN,control
bf274abb,2026-03-11 00:00:00,iOS,US,treatment
eb96c105,2026-02-03 00:00:00,Android,US,not_applicable
00f98437,2026-03-12 00:00:00,Web,IN,control
7677a7b9,2026-01-19 00:00:00,iOS,IN,not_applicable
346c8cab,2026-03-30 00:00:00,Android,IN,treatment
0ff8f44c,2026-01-03 00:00:00,iOS,CA,not_applicable
50e80eae,2026-02-18 00:00:00,iOS,FR,not_applicable
f482477b,2026-03-16 00:00:00,iOS,CA,treatment
2f157d58,2026-03-09 00:00:00,iOS,US,control
3936bcb3,2026-01-22 00:00:00,Android,IN,not_applicable
fa4d4525,2026-01-08 00:00:00,Android,IN,not_applicable
dacfabe9,2026-02-06 00:00:00,iOS,GB,not_applicable
ee280fa0,2026-01-26 00:00:00,Android,US,not_applicable
5d55ce94,2026-03-31 00:00:00,Android,DE,treatment
0af1030c,2026-01-07 00:00:00,Android,DE,not_applicable
7603a992,2026-03-01 00:00:00,Android,US,treatment
1ad684ac,2026-01-02 00:00:00,iOS,CA,not_applicable
5ad7407e,2026-01-09 00:00:00,iOS,US,not_applicable
0ad185ca,2026-02-19 00:00:00,iOS,CA,not_applicable
8d5202c9,2026-03-26 00:00:00,iOS,DE,control
91816f9b,2026-03-26 00:00:00,Android,US,control
5ac57664,2026-01-14 00:00:00,Android,CA,not_applicable
27adf7ec,2026-01-03 00:00:00,Android,CA,not_applicable
0a9a6443,2026-02-07 00:00:00,iOS,DE,not_applicable
d2f5862c,2026-03-25 00:00:00,iOS,IN,control
fb09a43f,2026-02-18 00:00:00,Web,CA,not_applicable
b29493bb,2026-03-07 00:00:00,iOS,US,treatment
784c1a59,2026-01-13 00:00:00,iOS,GB,not_applicable
ff3962d0,2026-02-10 00:00:00,iOS,GB,not_applicable
221d5b17,2026-03-04 00:00:00,iOS,,treatment
cddb2328,2026-03-10 00:00:00,iOS,IN,control
b4e1c02d,2026-01-26 00:00:00,Web,GB,not_applicable
0e5b9c32,2026-03-06 00:00:00,Android,GB,treatment
22227785,2026-03-13 00:00:00,Android,US,treatment
8343d9af,2026-01-03 00:00:00,iOS,CA,not_applicable
a6710802,2026-01-06 00:00:00,Android,CA,not_applicable
b1091cf3,2026-02-01 00:00:00,iOS,US,not_applicable
f42505e2,2026-03-09 00:00:00,iOS,US,control
f88fdbc0,2026-03-04 00:00:00,iOS,US,control
456886dd,2026-01-21 00:00:00,iOS,FR,not_applicable
42e71f62,2026-01-03 00:00:00,iOS,DE,not_applicable
9121ebe1,2026-02-14 00:00:00,iOS,IN,not_applicable
75a38d7b,2026-03-29 00:00:00,Android,US,control
596d11e0,2026-03-22 00:00:00,Android,US,control
c501c5a1,2026-03-06 00:00:00,Android,US,control
ef114d4d,2026-01-08 00:00:00,,GB,not_applicable
69b8194f,2026-03-22 00:00:00,iOS,DE,control
392c8157,2026-02-19 00:00:00,iOS,FR,not_applicable
209abb72,2026-01-04 00:00:00,Android,DE,not_applicable
896afb9d,2026-03-13 00:00:00,iOS,FR,treatment
96be6510,2026-01-29 00:00:00,Android,US,not_applicable
f9ab7b14,2026-01-20 00:00:00,iOS,US,not_applicable
a54b60cc,2026-02-13 00:00:00,,US,not_applicable
0e5de46a,2026-02-20 00:00:00,Android,US,not_applicable
80c1c04a,2026-03-26 00:00:00,iOS,CA,control
0ee89388,2026-02-18 00:00:00,,GB,not_applicable
f0950869,2026-03-08 00:00:00,Web,GB,treatment
3c303159,2026-03-20 00:00:00,iOS,US,treatment
4f8ec75a,2026-03-29 00:00:00,Android,,control
39c95039,2026-01-31 00:00:00,Web,US,not_applicable
0b3c67a4,2026-03-15 00:00:00,iOS,US,control
0f306944,2099-12-31 23:59:59,Web,IN,not_applicable
e631dcb6,2026-03-19 00:00:00,Android,US,control
0c719279,2026-03-11 00:00:00,Android,GB,control
a62926c0,2026-03-25 00:00:00,iOS,GB,control
fac623a4,2026-03-11 00:00:00,iOS,US,treatment
b936617b,2026-01-26 00:00:00,Web,FR,not_applicable
a634b5ff,2026-01-18 00:00:00,iOS,GB,not_applicable
03b6a62c,2026-02-09 00:00:00,iOS,DE,not_applicable
819159ef,2026-03-30 00:00:00,Android,FR,treatment
c492b66f,2026-03-09 00:00:00,Android,US,treatment
7b794e9b,2026-02-25 00:00:00,iOS,GB,not_applicable
2a3b311a,2026-01-19 00:00:00,iOS,FR,not_applicable
ad61c467,2026-03-25 00:00:00,iOS,US,treatment
5b025aa2,2026-01-21 00:00:00,iOS,,not_applicable
7965cd1d,2026-02-10 00:00:00,iOS,CA,not_applicable
20e73faf,2026-01-09 00:00:00,iOS,US,not_applicable
bcaa4ddc,2026-03-13 00:00:00,Android,DE,treatment
46157892,2026-01-16 00:00:00,Android,IN,not_applicable
f5d438e7,2026-01-24 00:00:00,iOS,US,not_applicable
a1050721,2026-02-10 00:00:00,Web,US,not_applicable
3e9fd362,2026-01-19 00:00:00,Android,FR,not_applicable
ca039dd6,2026-01-04 00:00:00,iOS,DE,not_applicable
dea77408,2026-02-10 00:00:00,iOS,US,not_applicable
2b30e7ac,2026-02-22 00:00:00,iOS,FR,not_applicable
dde75fe6,2026-02-22 00:00:00,iOS,DE,not_applicable
119428c9,2026-02-08 00:00:00,Web,GB,not_applicable
8a7daed0,2026-02-26 00:00:00,Android,GB,not_applicable
47686f02,2026-03-23 00:00:00,iOS,GB,treatment
9f278209,2026-02-05 00:00:00,Android,,not_applicable
b392e0f7,2026-01-20 00:00:00,Web,IN,not_applicable
3b7ca19d,2026-01-25 00:00:00,Web,GB,not_applicable
5a674897,2026-01-14 00:00:00,Android,IN,not_applicable
4bf88533,2026-01-17 00:00:00,iOS,,not_applicable
47eb4c75,2026-01-24 00:00:00,iOS,CA,not_applicable
cf271df0,2026-01-04 00:00:00,Android,,not_applicable
9add15bd,2026-03-20 00:00:00,iOS,DE,treatment
e18fd302,2026-03-19 00:00:00,Android,US,treatment
00b27ab9,2026-01-30 00:00:00,Android,CA,not_applicable
f7d844d2,2026-03-18 00:00:00,Android,US,control
b08449cd,2026-03-29 00:00:00,Android,CA,control
77f8eaba,2026-01-11 00:00:00,iOS,US,not_applicable
db31a704,2026-03-30 00:00:00,,GB,treatment
9db3ce00,2026-01-18 00:00:00,Android,GB,not_applicable
2c07ddfb,2026-03-06 00:00:00,iOS,GB,treatment
606e84ff,2026-03-02 00:00:00,iOS,GB,treatment
72b00051,2026-02-17 00:00:00,Android,GB,not_applicable
766cf3f1,2026-01-24 00:00:00,iOS,GB,not_applicable
f2d3377b,2026-02-19 00:00:00,iOS,US,not_applicable
fb441375,2026-03-04 00:00:00,Web,CA,control
4aac5ac5,2026-01-21 00:00:00,Android,GB,not_applicable
17e0ff2f,2026-01-25 00:00:00,Web,CA,not_applicable
b037d419,2026-01-29 00:00:00,Android,US,not_applicable
36d138db,2026-01-05 00:00:00,,FR,not_applicable
15d1891f,2026-02-22 00:00:00,Web,US,not_applicable
0d829ca8,2026-01-02 00:00:00,iOS,US,not_applicable
26c970a2,2026-02-04 00:00:00,iOS,IN,not_applicable
bd50f05f,2026-02-22 00:00:00,iOS,US,not_applicable
ebad5b31,2026-01-29 00:00:00,iOS,US,not_applicable
4538f0e2,2026-03-27 00:00:00,iOS,FR,treatment
bbc99c69,2026-01-27 00:00:00,Android,US,not_applicable
1d4264f4,2026-01-09 00:00:00,iOS,GB,not_applicable
268320a1,2026-01-23 00:00:00,iOS,DE,not_applicable
454796f1,2026-02-26 00:00:00,Android,DE,not_applicable
5772876a,2026-03-20 00:00:00,Android,US,control
7c72a263,2026-02-11 00:00:00,,FR,not_applicable
4c81693f,2026-02-28 00:00:00,Web,US,not_applicable
88958bfc,2026-02-01 00:00:00,Web,FR,not_applicable
d7ff721e,2026-02-24 00:00:00,Web,US,not_applicable
45d09dc3,2026-02-21 00:00:00,Android,,not_applicable
58236f35,2026-01-06 00:00:00,Android,CA,not_applicable
29637622,2026-03-19 00:00:00,Web,GB,treatment
5b733ea8,2026-02-18 00:00:00,Android,GB,not_applicable
382ff967,2026-02-10 00:00:00,Web,US,not_applicable
24b25c84,2026-02-20 00:00:00,Android,DE,not_applicable
e036f7c2,2026-03-20 00:00:00,Android,CA,treatment
05136332,2026-03-15 00:00:00,Web,IN,treatment
2809d334,2026-03-09 00:00:00,iOS,GB,treatment
3ac7441f,2026-01-05 00:00:00,iOS,US,not_applicable
1fe19c82,2026-03-08 00:00:00,Android,IN,control
51c1cfdd,2026-02-28 00:00:00,Web,US,not_applicable
fecd3ff7,2026-01-06 00:00:00,iOS,CA,not_applicable
e1a3ff38,2026-02-01 00:00:00,Android,US,not_applicable
c4f23da6,2026-03-08 00:00:00,Web,IN,treatment
c22be38a,2026-01-06 00:00:00,iOS,IN,not_applicable
717799cf,2026-03-13 00:00:00,iOS,DE,control
5c3e3278,2026-03-22 00:00:00,Android,US,treatment
b85ce5fd,2026-01-25 00:00:00,Web,GB,not_applicable
a3c87b16,2026-02-07 00:00:00,Android,US,not_applicable
0d0a90fc,2026-02-26 00:00:00,iOS,US,not_applicable
5da9d9b9,2026-02-20 00:00:00,Android,DE,not_applicable
77ae9d0d,2026-02-08 00:00:00,iOS,DE,not_applicable
a2707531,2026-02-06 00:00:00,Android,DE,not_applicable
60797cfe,2026-03-01 00:00:00,Android,IN,control
911e3cc8,2026-02-07 00:00:00,Android,GB,not_applicable
1d94b2a9,2026-03-20 00:00:00,iOS,US,treatment
ae75a99c,2026-03-30 00:00:00,iOS,CA,treatment
cbae1fd2,2026-01-19 00:00:00,iOS,US,not_applicable
8e7e57c4,2026-03-01 00:00:00,Android,US,treatment
564776fb,2026-02-27 00:00:00,iOS,US,not_applicable
dace53bd,2026-01-12 00:00:00,Android,US,not_applicable
62d73d86,2026-03-06 00:00:00,Android,GB,control
9418b166,2026-03-16 00:00:00,Android,CA,treatment
0c10d733,2026-03-31 00:00:00,Web,US,treatment
df4932c2,2026-02-20 00:00:00,iOS,US,not_applicable
3eeb5c14,2026-02-22 00:00:00,iOS,US,not_applicable
90e69a56,2026-02-11 00:00:00,iOS,GB,not_applicable
2fed6742,2026-02-27 00:00:00,Android,US,not_applicable
a4089eda,2026-01-04 00:00:00,Android,US,not_applicable
a43ea1db,2026-01-23 00:00:00,iOS,GB,not_applicable
c11515cc,2026-02-28 00:00:00,iOS,US,not_applicable
4d5e5ee0,2026-03-17 00:00:00,iOS,IN,treatment
a4fb2cca,2026-01-26 00:00:00,Android,US,not_applicable
c29924fb,2026-02-28 00:00:00,Web,DE,not_applicable
49f98cc6,2026-01-12 00:00:00,Android,FR,not_applicable
bfbc4b37,2026-02-02 00:00:00,iOS,US,not_applicable
6bd4cc7d,2026-02-11 00:00:00,Android,GB,not_applicable
29a28c20,2026-03-30 00:00:00,Android,CA,treatment
f9f8b0be,2026-01-21 00:00:00,Web,IN,not_applicable
5dc18920,2026-01-16 00:00:00,Web,FR,not_applicable
79589f88,2026-01-12 00:00:00,Web,US,not_applicable
3c6edae7,2026-01-15 00:00:00,iOS,GB,not_applicable
5cf35702,2026-02-27 00:00:00,Web,GB,not_applicable
aae0ea53,2026-03-23 00:00:00,Android,US,control
7510d316,2026-03-09 00:00:00,iOS,DE,treatment
c907c665,2026-03-07 00:00:00,iOS,US,treatment
b199dc35,2026-01-21 00:00:00,iOS,US,not_applicable
14985554,2026-02-18 00:00:00,Android,US,not_applicable
cb72a30f,2026-03-12 00:00:00,Android,US,control
61e8148c,2026-01-22 00:00:00,Web,US,not_applicable
8956cd8a,2026-02-12 00:00:00,Android,DE,not_applicable
1b417f4d,2026-03-14 00:00:00,iOS,IN,treatment
805dad5c,2026-01-20 00:00:00,Android,GB,not_applicable
57e7c950,2026-01-21 00:00:00,iOS,IN,not_applicable
ecdc190b,2026-01-19 00:00:00,Android,US,not_applicable
6a6eaa15,2026-01-23 00:00:00,iOS,FR,not_applicable
2d036518,2026-01-07 00:00:00,Android,FR,not_applicable
88c2b243,2026-02-23 00:00:00,iOS,DE,not_applicable
732056a6,2026-02-09 00:00:00,iOS,US,not_applicable
a233cad7,2026-02-09 00:00:00,Android,,not_applicable
8c5066de,2026-02-27 00:00:00,iOS,GB,not_applicable
545dbda5,2026-02-06 00:00:00,Android,GB,not_applicable
b041a9b1,2026-03-22 00:00:00,Web,FR,control
62705c51,2026-01-17 00:00:00,iOS,,not_applicable
498f2988,2026-01-26 00:00:00,Android,IN,not_applicable
54583db0,2026-01-01 00:00:00,Android,IN,not_applicable
1d73b594,2026-03-21 00:00:00,iOS,US,treatment
c7199205,2026-01-02 00:00:00,Web,US,not_applicable
38dfc524,2026-02-28 00:00:00,iOS,FR,not_applicable
34a6f4dc,2026-03-05 00:00:00,Web,US,treatment
864df7ee,2026-03-11 00:00:00,Web,DE,treatment
59253584,2026-03-19 00:00:00,Android,FR,treatment
519b8d15,2026-01-31 00:00:00,iOS,US,not_applicable
40fbf827,2026-01-28 00:00:00,iOS,GB,not_applicable
25b74a1b,2026-03-17 00:00:00,Android,FR,treatment
a04cbf2b,2026-02-28 00:00:00,Android,CA,not_applicable
e6c86467,2026-02-22 00:00:00,Android,US,not_applicable
18f7e7e1,2026-02-26 00:00:00,iOS,IN,not_applicable
5748dadf,2026-01-11 00:00:00,iOS,US,not_applicable
32804bd3,2026-03-18 00:00:00,Android,GB,treatment
5346fad0,2026-02-01 00:00:00,Web,US,not_applicable
77b9d558,2026-03-12 00:00:00,iOS,US,control
3e0242c8,2026-03-22 00:00:00,Android,US,treatment
660021bf,2026-01-27 00:00:00,Android,IN,not_applicable
8c5d9324,2026-01-07 00:00:00,Web,US,not_applicable
2c273ca5,2026-01-24 00:00:00,Android,GB,not_applicable
daa4dc4b,2026-01-19 00:00:00,Web,,not_applicable
70a6be6a,2026-01-08 00:00:00,iOS,DE,not_applicable
e93f7925,2026-03-25 00:00:00,iOS,US,control
73276e1c,2026-01-19 00:00:00,iOS,GB,not_applicable
e11d77c9,2026-01-05 00:00:00,Android,US,not_applicable
943b488c,2026-03-27 00:00:00,Android,US,treatment
afcc2c9f,2026-03-19 00:00:00,Android,US,control
fed7395b,2026-01-12 00:00:00,iOS,GB,not_applicable
98da92db,2026-01-07 00:00:00,iOS,GB,not_applicable
39eaebec,2026-01-14 00:00:00,iOS,GB,not_applicable
d78c64e3,2026-02-23 00:00:00,iOS,DE,not_applicable
c3221967,2026-01-23 00:00:00,Android,US,not_applicable
fb9f9849,2026-01-21 00:00:00,Android,US,not_applicable
24d524e8,2026-03-28 00:00:00,Android,US,control
ae2e8a01,2026-03-26 00:00:00,Android,GB,treatment
152e6610,2026-03-18 00:00:00,Web,GB,treatment
6b8c4971,2026-03-13 00:00:00,Android,GB,control
a8d896e5,2026-02-28 00:00:00,Web,FR,not_applicable
1d82fb43,2026-03-16 00:00:00,iOS,FR,control
151aa069,2026-01-05 00:00:00,iOS,FR,not_applicable
334ffdd7,2026-01-12 00:00:00,Web,US,not_applicable
8602fcec,2026-02-08 00:00:00,Android,US,not_applicable
45d79870,2026-02-11 00:00:00,iOS,US,not_applicable
a451fb72,2026-02-17 00:00:00,Android,US,not_applicable
40a2891e,2026-02-18 00:00:00,iOS,DE,not_applicable
894b6cf5,2026-01-09 00:00:00,iOS,US,not_applicable
421f052b,2026-02-24 00:00:00,iOS,US,not_applicable
23084fc8,2026-03-12 00:00:00,Android,US,control
7e2c8309,2026-03-02 00:00:00,,DE,control
e9f2e554,2026-03-30 00:00:00,iOS,US,treatment
6e5eae1e,2026-02-12 00:00:00,iOS,CA,not_applicable
a7436c86,2026-03-09 00:00:00,iOS,US,control
802b749b,2026-01-27 00:00:00,Web,US,not_applicable
7a748640,2026-03-31 00:00:00,iOS,IN,control
b5a5f196,2026-01-08 00:00:00,Android,US,not_applicable
98627552,2026-01-14 00:00:00,Android,US,not_applicable
527a83a8,2026-03-15 00:00:00,Android,GB,treatment
ba7f4b7a,2026-03-22 00:00:00,Web,,treatment
174a5596,2026-01-12 00:00:00,Web,IN,not_applicable
073199a2,2026-03-03 00:00:00,Android,US,treatment
df581e91,2026-03-19 00:00:00,Android,DE,treatment
b497055d,2026-02-06 00:00:00,Web,US,not_applicable
c0b04ca9,2026-02-24 00:00:00,Web,FR,not_applicable
9b02b5d8,2026-03-19 00:00:00,,IN,treatment
0e414504,2026-02-03 00:00:00,iOS,US,not_applicable
07241c26,2026-03-09 00:00:00,iOS,US,treatment
27422ac4,2026-03-21 00:00:00,Android,FR,control
533d296b,2026-01-17 00:00:00,Web,CA,not_applicable
7ef8b7c5,2026-03-20 00:00:00,iOS,US,treatment
3400c204,2026-03-08 00:00:00,iOS,US,treatment
6f465e16,2026-03-05 00:00:00,Android,US,control
74a3971e,2026-01-24 00:00:00,iOS,US,not_applicable
0a2b8a67,2026-03-20 00:00:00,Android,GB,control
76722754,2026-02-07 00:00:00,Android,GB,not_applicable
ce566aee,2026-01-25 00:00:00,,US,not_applicable
30750cce,2026-01-01 00:00:00,Android,DE,not_applicable
801c668d,2026-01-16 00:00:00,Android,IN,not_applicable
86038874,2026-01-04 00:00:00,iOS,GB,not_applicable
eec60e05,2026-03-01 00:00:00,iOS,CA,treatment
b03e5257,2026-01-16 00:00:00,iOS,US,not_applicable
83267849,2026-01-27 00:00:00,Android,GB,not_applicable
db406a54,2026-03-20 00:00:00,iOS,DE,treatment
59fdc2d1,2026-02-22 00:00:00,Android,US,not_applicable
66b09184,2026-01-06 00:00:00,Android,DE,not_applicable
953a4c59,2026-02-12 00:00:00,Android,US,not_applicable
9e436b90,2026-02-14 00:00:00,iOS,CA,not_applicable
0ad807be,2026-03-13 00:00:00,Web,DE,treatment
080def59,2026-01-28 00:00:00,iOS,GB,not_applicable
4183d847,2026-01-02 00:00:00,Web,US,not_applicable
a6795f2e,2026-03-23 00:00:00,,IN,control
687dbd88,2026-02-06 00:00:00,iOS,IN,not_applicable
18db7bcd,2026-02-02 00:00:00,iOS,FR,not_applicable
90940ef7,2026-01-09 00:00:00,iOS,GB,not_applicable
2dfde298,2026-02-09 00:00:00,Android,FR,not_applicable
b4ffae98,2026-02-08 00:00:00,iOS,CA,not_applicable
a2bfe508,2026-03-06 00:00:00,iOS,US,treatment
cd1de7ef,2026-01-01 00:00:00,iOS,GB,not_applicable
45572f2c,2026-01-15 00:00:00,iOS,US,not_applicable
fd421935,2026-03-29 00:00:00,iOS,US,control
e3b9dfd6,2026-02-20 00:00:00,Android,,not_applicable
b6919a8b,2026-03-14 00:00:00,iOS,IN,treatment
10935bf3,2026-01-04 00:00:00,Android,CA,not_applicable
98ff24a2,2026-01-23 00:00:00,Android,FR,not_applicable
db0abe8a,2026-01-25 00:00:00,iOS,GB,not_applicable
47e3b0ca,2026-02-12 00:00:00,Android,CA,not_applicable
605de8b4,2026-02-13 00:00:00,Web,US,not_applicable
56709566,1970-01-01 00:00:00,Android,GB,control
470538ff,2026-03-02 00:00:00,iOS,US,treatment
d2bb3cda,2026-03-24 00:00:00,Android,IN,control
c206b4ac,2026-01-20 00:00:00,Android,FR,not_applicable
bbc6a468,2026-03-22 00:00:00,iOS,US,control
34addde6,2026-03-10 00:00:00,iOS,US,treatment
cb440345,2026-03-01 00:00:00,iOS,US,treatment
b6f04d3d,2026-02-22 00:00:00,Android,DE,not_applicable
332f2520,2026-01-08 00:00:00,iOS,US,not_applicable
1b0d4ad4,2026-03-08 00:00:00,iOS,GB,control
34896eac,2026-03-28 00:00:00,iOS,US,control
88f4878a,2026-03-10 00:00:00,Web,FR,control
3aeac023,2026-03-15 00:00:00,iOS,GB,treatment
405503d0,2026-02-15 00:00:00,iOS,FR,not_applicable
66734517,2026-01-09 00:00:00,Android,US,not_applicable
680cc0fe,2026-01-20 00:00:00,Android,US,not_applicable
a2388822,2026-02-05 00:00:00,iOS,US,not_applicable
bc26df4b,2026-01-04 00:00:00,Android,US,not_applicable
7b349c4d,2026-02-13 00:00:00,iOS,US,not_applicable
d8457905,2026-02-18 00:00:00,iOS,FR,not_applicable
8d3b5d18,2026-03-22 00:00:00,iOS,US,treatment
7f7e2624,2026-01-22 00:00:00,Android,FR,not_applicable
398259da,2026-03-15 00:00:00,Web,GB,treatment
a6399220,2026-01-24 00:00:00,iOS,DE,not_applicable
f1382855,2026-03-18 00:00:00,Android,US,control
7a69476c,2026-02-09 00:00:00,Web,US,not_applicable
b0708b84,2026-02-10 00:00:00,,IN,not_applicable
183a4b52,2026-01-05 00:00:00,Android,IN,not_applicable
82f7192f,2026-02-04 00:00:00,Android,US,not_applicable
87d6e976,2026-02-22 00:00:00,iOS,US,not_applicable
ea3da3f2,2026-01-12 00:00:00,iOS,DE,not_applicable
f7fb5528,2026-03-05 00:00:00,iOS,US,treatment
e44d95e2,2026-02-17 00:00:00,Android,IN,not_applicable
c786a0d4,2026-02-27 00:00:00,iOS,US,not_applicable
0382cb94,2026-02-08 00:00:00,iOS,DE,not_applicable
da00e29e,2026-01-28 00:00:00,iOS,DE,not_applicable
cf6222b5,2026-03-09 00:00:00,iOS,US,control
32995b84,2026-01-15 00:00:00,Web,US,not_applicable
6c306e91,2026-02-17 00:00:00,iOS,US,not_applicable
3ba5250a,2026-01-05 00:00:00,Android,GB,not_applicable
dbd4f643,2026-01-26 00:00:00,iOS,US,not_applicable
f4233772,2026-01-12 00:00:00,iOS,DE,not_applicable
60875a36,2026-02-26 00:00:00,Android,GB,not_applicable
463a1237,2026-03-06 00:00:00,Android,US,control
fd02f690,2026-03-03 00:00:00,iOS,US,treatment
dcfd75bb,2026-01-20 00:00:00,iOS,US,not_applicable
388ec9f2,2026-01-25 00:00:00,Android,CA,not_applicable
ecfc2baa,2026-02-13 00:00:00,Web,US,not_applicable
42c78626,2026-03-03 00:00:00,Android,FR,treatment
b3cf4ea0,2026-03-09 00:00:00,Android,US,control
19a9fe53,2026-02-11 00:00:00,iOS,US,not_applicable
8e001caa,2026-01-19 00:00:00,iOS,DE,not_applicable
f6de6aef,2026-01-13 00:00:00,iOS,US,not_applicable
729e0ff2,2026-03-08 00:00:00,Android,FR,treatment
047b6777,2026-01-17 00:00:00,Android,DE,not_applicable
aeeb6c42,2026-01-27 00:00:00,iOS,US,not_applicable
eb0aeef7,2026-01-05 00:00:00,iOS,CA,not_applicable
eaf7efbc,2026-02-28 00:00:00,Web,US,not_applicable
1572e502,2026-02-19 00:00:00,Android,US,not_applicable
2996bb4d,2026-03-08 00:00:00,Android,US,control
2641cd97,2026-02-09 00:00:00,iOS,FR,not_applicable
8c806bde,2026-01-06 00:00:00,Android,GB,not_applicable
df0446b2,2026-03-29 00:00:00,iOS,US,treatment
80e4620e,2026-01-12 00:00:00,iOS,FR,not_applicable
78e56780,2026-02-12 00:00:00,,GB,not_applicable
3a3d5f5f,2026-03-01 00:00:00,iOS,FR,treatment
cb9a94bc,2026-01-14 00:00:00,iOS,CA,not_applicable
cf1dbf5e,2026-03-08 00:00:00,iOS,DE,treatment
060202a3,2026-02-09 00:00:00,Android,FR,not_applicable
5fa5b4af,2026-01-03 00:00:00,Android,US,not_applicable
